temp,feels_like,temp_min,temp_max,pressure,humidity,clouds,wind_speed,wind_deg,weather_now,weather_next_hour
293.52,293.0,293.52,293.52,1017,53,0,4.71,346,Clear,0
290.52,290.27,290.52,290.52,1009,75,100,2.35,189,Clouds,0
294.52,294.44,294.52,294.52,1008,66,9,2.61,2,Clear,0
284.52,283.31,284.52,284.52,1027,61,69,2.58,239,Clouds,0
296.52,296.53,296.52,296.52,1007,62,17,4.86,280,Clouds,0
290.52,290.27,290.52,290.52,1024,75,11,2.32,206,Clouds,0
289.52,288.81,289.52,289.52,1014,61,99,2.15,220,Clouds,0
289.52,289.33,289.52,289.52,1012,81,0,2.11,251,Clear,0
291.52,291.19,291.52,291.52,1024,68,0,1.74,187,Clear,0
287.52,287.0,287.52,287.52,1015,76,44,2.04,9,Clouds,0
291.52,291.21,291.52,291.52,998,69,12,0.8,330,Clouds,0
294.52,294.04,294.52,294.52,1012,51,93,3.16,66,Clouds,0
297.52,297.29,297.52,297.52,1005,49,100,0.15,185,Clouds,0
286.82,285.73,286.82,286.82,1004,57,99,5.9,336,Clouds,0
299.52,299.52,299.52,299.52,1007,54,100,0.96,16,Clouds,0
287.52,286.84,287.52,287.52,1018,70,3,3.45,6,Clear,0
291.52,291.61,291.52,291.52,1019,84,0,2.03,335,Clear,0
295.52,294.88,295.52,295.52,1030,41,31,1.69,209,Clouds,0
291.52,291.58,291.52,291.52,1008,83,3,5.0,279,Clear,0
293.52,293.52,293.52,293.52,1016,73,17,1.91,60,Clouds,0
288.52,288.62,288.52,288.52,997,96,61,2.89,239,Clouds,0
302.52,304.17,302.52,302.52,1009,56,72,4.86,290,Clouds,0
288.52,288.62,288.52,288.52,1006,96,99,2.53,69,Clouds,0
297.52,297.11,297.52,297.52,1014,42,83,3.03,297,Clouds,0
293.52,293.6,293.52,293.52,1009,76,62,1.94,193,Clouds,0
289.52,289.43,289.52,289.52,1008,85,100,3.21,48,Clouds,0
292.52,292.21,292.52,292.52,1027,65,100,1.28,104,Clouds,0
293.52,293.21,293.52,293.52,999,61,43,4.96,302,Clouds,0
296.52,296.19,296.52,296.52,1035,49,74,2.78,99,Clouds,0
291.52,291.4,291.52,291.52,998,76,42,1.1,232,Clouds,0
293.52,293.81,293.52,293.52,1008,84,1,5.84,285,Clear,0
295.52,295.43,295.52,295.52,1019,62,87,4.37,341,Clouds,0
288.52,288.38,288.52,288.52,1003,87,100,4.15,319,Clouds,1
293.52,293.34,293.52,293.52,1013,66,100,2.39,268,Clouds,0
287.52,286.97,287.52,287.52,1005,75,79,1.99,309,Clouds,0
300.52,301.0,300.52,300.52,1008,51,100,1.27,328,Clouds,0
288.52,288.67,288.52,288.52,993,98,100,2.28,50,Rain,0
292.52,292.21,292.52,292.52,1001,65,74,5.56,332,Clouds,1
293.52,294.15,293.52,293.52,1005,97,100,3.9,61,Clouds,1
294.52,294.57,294.52,294.52,1018,71,50,5.14,359,Clouds,0
285.52,284.61,285.52,285.52,1030,69,11,1.51,340,Clouds,0
279.94,276.86,279.94,279.94,1005,81,100,4.71,309,Clouds,0
288.43,287.71,288.43,288.43,1005,65,100,5.77,333,Clouds,0
293.52,293.65,293.52,293.52,1011,78,17,2.5,271,Clouds,0
290.52,290.06,290.52,290.52,1027,67,100,1.64,303,Clouds,0
296.52,295.9,296.52,296.52,1030,38,0,2.04,259,Clear,0
290.52,290.56,290.52,290.52,1008,86,100,3.22,50,Clouds,0
291.52,291.92,291.52,291.52,1008,96,57,2.46,78,Clouds,0
288.52,287.84,288.52,288.52,1005,66,100,2.37,358,Clouds,0
291.52,291.5,291.52,291.52,1020,80,4,2.04,360,Clear,0
291.52,291.68,291.52,291.52,1008,87,0,3.74,275,Clear,0
284.52,283.51,284.52,284.52,1031,69,18,1.39,117,Clouds,0
289.52,289.12,289.52,289.52,1028,73,1,1.84,40,Clear,0
297.52,297.4,297.52,297.52,1003,53,100,4.53,247,Clouds,0
287.52,287.26,287.52,287.52,1013,86,4,3.16,32,Clear,0
288.52,288.28,288.52,288.52,1018,83,0,4.82,348,Clear,0
304.52,306.83,304.52,304.52,1009,52,50,4.54,201,Clouds,0
296.52,296.24,296.52,296.52,1026,51,24,4.83,20,Clouds,0
299.52,299.52,299.52,299.52,1000,69,7,5.36,270,Clear,0
285.52,284.9,285.52,285.52,1029,80,49,2.06,295,Clouds,0
289.52,288.99,289.52,289.52,1017,68,0,3.38,4,Clear,0
295.52,295.48,295.52,295.52,1006,64,100,1.47,293,Clouds,0
295.52,295.01,295.52,295.52,997,46,100,4.36,257,Clouds,1
293.52,293.88,293.52,293.52,1008,87,57,4.65,276,Clouds,0
292.52,292.65,292.52,292.52,1012,82,80,2.18,302,Clouds,0
282.23,279.4,282.23,282.23,1005,75,97,5.5,323,Clouds,0
286.52,285.66,286.52,286.52,1030,67,24,1.47,333,Clouds,0
289.52,289.28,289.52,289.52,1005,79,100,2.86,286,Clouds,0
297.52,297.87,297.52,297.52,1010,71,49,4.33,272,Clouds,0
294.52,294.67,294.52,294.52,1002,75,71,1.88,332,Clouds,0
285.52,285.03,285.52,285.52,1005,85,99,4.79,303,Clouds,0
296.52,296.09,296.52,296.52,1034,45,74,2.85,101,Clouds,0
285.52,284.77,285.52,285.52,1030,75,2,1.6,104,Clear,0
289.52,289.72,289.52,289.52,1006,96,99,3.09,78,Clouds,0
288.52,288.2,288.52,288.52,1025,80,11,1.65,356,Clouds,0
291.52,291.61,291.52,291.52,1000,84,94,2.94,275,Clouds,0
286.52,286.08,286.52,286.52,1031,83,5,2.17,90,Clear,0
301.52,303.42,301.52,301.52,1014,62,16,4.05,156,Clouds,0
290.52,290.58,290.52,290.52,999,87,96,1.41,208,Clouds,0
289.52,288.86,289.52,289.52,1005,63,100,2.0,27,Clouds,0
287.52,287.08,287.52,287.52,1014,79,100,2.01,241,Clouds,0
291.52,291.37,291.52,291.52,1004,75,85,3.43,248,Clouds,0
294.52,294.15,294.52,294.52,1014,55,87,1.99,198,Clouds,0
290.52,290.51,290.52,290.52,1006,84,100,4.53,289,Clouds,0
287.52,287.36,287.52,287.52,1007,90,99,3.61,244,Clouds,0
289.52,289.01,289.52,289.52,1006,69,49,3.36,12,Clouds,0
300.52,303.5,300.52,300.52,1012,78,84,2.94,169,Clouds,0
289.52,289.01,289.52,289.52,1027,69,97,2.08,123,Clouds,0
291.52,291.89,291.52,291.52,1006,95,100,4.62,40,Rain,0
289.52,289.17,289.52,289.52,1027,75,100,1.84,320,Clouds,0
287.52,287.47,287.52,287.52,1007,94,100,2.38,200,Rain,0
292.52,291.87,292.52,292.52,1006,52,55,5.41,28,Clouds,0
290.52,290.17,290.52,290.52,1029,71,5,2.27,95,Clear,0
291.52,291.79,291.52,291.52,1009,91,100,3.51,93,Rain,1
294.52,293.84,294.52,294.52,1029,43,7,2.44,19,Clear,0
291.52,291.87,291.52,291.52,1014,94,48,1.33,301,Clouds,0
292.52,292.94,292.52,292.52,1001,93,94,3.11,198,Clouds,0
294.52,294.38,294.52,294.52,1021,64,22,1.03,31,Clouds,0
291.52,291.79,291.52,291.52,1016,91,100,4.16,304,Clouds,0
290.52,290.77,290.52,290.52,1017,94,26,3.22,306,Clouds,0
293.52,293.68,293.52,293.52,1012,79,0,1.91,349,Clear,0
290.52,290.51,290.52,290.52,1019,84,35,1.28,316,Clouds,0
290.52,290.64,290.52,290.52,1015,89,53,1.35,58,Clouds,0
302.52,304.02,302.52,302.52,1009,55,68,4.23,194,Clouds,0
296.52,296.24,296.52,296.52,1019,51,10,5.7,353,Clear,0
301.52,303.29,301.52,301.52,1011,61,5,5.29,153,Clear,0
293.52,293.44,293.52,293.52,1002,70,74,1.72,330,Clouds,0
296.52,296.58,296.52,296.52,1013,64,68,1.82,53,Clouds,0
287.52,286.74,287.52,287.52,1006,66,100,2.23,340,Clouds,1
291.52,290.95,291.52,291.52,1017,59,0,4.79,341,Clear,0
290.52,290.82,290.52,290.52,997,96,14,2.67,250,Clouds,0
290.52,289.88,290.52,290.52,1003,60,45,7.52,328,Clouds,0
294.52,294.78,294.52,294.52,1005,79,100,2.93,117,Clouds,0
284.52,284.01,284.52,284.52,1007,88,71,2.63,358,Clouds,0
287.52,286.97,287.52,287.52,1031,75,23,2.35,135,Clouds,0
291.52,291.29,291.52,291.52,1008,72,43,1.42,297,Clouds,0
287.52,287.49,287.52,287.52,997,95,61,2.01,247,Clouds,0
289.52,289.17,289.52,289.52,1025,75,4,1.16,13,Clear,0
288.52,287.81,288.52,288.52,1009,65,76,4.09,326,Clouds,0
290.52,290.85,290.52,290.52,1008,97,52,2.9,75,Clouds,0
296.52,296.53,296.52,296.52,1005,62,100,1.13,73,Clouds,0
295.52,295.59,295.52,295.52,1006,68,97,1.75,325,Clouds,0
295.52,295.25,295.52,295.52,1019,55,89,4.54,348,Clouds,0
289.52,288.75,289.52,289.52,1008,59,95,4.08,8,Clouds,0
291.52,291.32,291.52,291.52,1008,73,54,1.48,306,Clouds,0
285.52,284.69,285.52,285.52,1005,72,79,3.83,295,Clouds,0
302.52,308.94,302.52,302.52,1011,80,43,4.99,334,Clouds,0
296.52,296.09,296.52,296.52,1013,45,0,5.98,16,Clear,0
288.52,288.46,288.52,288.52,1003,90,100,3.37,319,Clouds,0
291.52,291.42,291.52,291.52,1008,77,78,4.78,90,Clouds,0
286.52,285.69,286.52,286.52,1009,68,100,2.66,322,Clouds,0
288.52,288.04,288.52,288.52,1023,74,29,1.96,324,Clouds,0
291.52,291.63,291.52,291.52,993,85,100,5.24,274,Clouds,1
295.52,294.91,295.52,295.52,1017,42,0,6.37,9,Clear,0
293.52,293.0,293.52,293.52,1030,53,36,2.48,185,Clouds,0
286.52,286.37,286.52,286.52,1006,94,100,4.59,315,Clouds,0
293.52,293.28,293.52,293.52,1024,64,2,1.43,196,Clear,0
289.52,289.41,289.52,289.52,1003,84,100,4.61,320,Clouds,0
289.52,289.2,289.52,289.52,1024,76,8,2.33,209,Clear,0
307.52,310.38,307.52,307.52,1013,44,13,5.07,158,Clouds,0
291.52,290.59,291.52,291.52,1009,45,74,5.4,306,Clouds,0
294.52,293.78,294.52,294.52,1014,41,11,5.96,9,Clouds,0
288.52,288.18,288.52,288.52,1019,79,6,1.37,169,Clear,0
290.52,290.58,290.52,290.52,1011,87,5,1.81,332,Clear,0
295.52,294.7,295.52,295.52,1008,34,78,5.6,297,Clouds,0
302.52,301.78,302.52,302.52,1014,36,12,3.38,37,Clouds,0
293.52,293.07,293.52,293.52,1025,56,7,3.45,306,Clear,0
290.52,290.04,290.52,290.52,1001,66,47,4.33,327,Clouds,0
297.52,297.4,297.52,297.52,1025,53,100,4.49,106,Clouds,0
296.52,295.98,296.52,296.52,1024,41,61,3.29,334,Clouds,0
300.52,300.47,300.52,300.52,1024,43,3,1.64,253,Clear,0
291.52,291.14,291.52,291.52,1027,66,100,0.76,356,Clouds,0
291.52,291.34,291.52,291.52,1024,74,100,3.65,115,Clouds,0
286.52,286.0,286.52,286.52,1018,80,1,1.43,13,Clear,0
291.52,291.87,291.52,291.52,1007,94,100,2.45,116,Clouds,0
290.52,290.69,290.52,290.52,1012,91,4,2.69,356,Clear,0
289.52,289.51,289.52,289.52,1004,88,99,2.83,232,Clouds,0
286.52,285.43,286.52,286.52,1031,58,2,2.54,121,Clear,0
293.52,292.89,293.52,293.52,1031,49,1,4.15,109,Clear,0
289.52,289.46,289.52,289.52,1002,86,100,5.89,325,Rain,1
294.52,294.23,294.52,294.52,1023,58,50,3.41,359,Clouds,0
290.52,290.64,290.52,290.52,1008,89,21,2.09,334,Clouds,0
297.52,297.03,297.52,297.52,1028,39,89,3.92,141,Clouds,0
285.52,285.29,285.52,285.52,1000,95,15,2.44,301,Clouds,0
292.52,292.42,292.52,292.52,1003,73,96,2.6,335,Clouds,0
296.52,296.04,296.52,296.52,1015,43,76,2.87,306,Clouds,0
287.52,286.66,287.52,287.52,1030,63,13,1.47,356,Clouds,0
289.52,289.41,289.52,289.52,1003,84,99,3.32,325,Clouds,0
294.52,294.23,294.52,294.52,1000,58,71,1.27,148,Clouds,0
292.52,292.03,292.52,292.52,1009,58,72,4.67,357,Clouds,0
286.52,286.29,286.52,286.52,1006,91,6,3.19,13,Clear,0
289.52,288.91,289.52,289.52,1026,65,3,1.32,350,Clear,0
290.52,290.51,290.52,290.52,1002,84,100,6.29,340,Rain,0
291.52,290.93,291.52,291.52,1007,58,87,4.85,17,Clouds,0
290.52,289.62,290.52,290.52,1008,50,100,3.35,341,Clouds,0
287.52,286.71,287.52,287.52,1030,65,33,1.2,343,Clouds,0
298.52,298.42,298.52,298.52,1024,50,4,1.74,210,Clear,0
298.52,298.31,298.52,298.52,1020,46,30,2.33,339,Clouds,0
289.52,289.28,289.52,289.52,1027,79,91,2.43,136,Clouds,0
298.52,298.73,298.52,298.52,1026,62,100,1.71,136,Clouds,0
297.52,297.97,297.52,297.52,1014,75,74,2.37,135,Clouds,0
287.52,287.31,287.52,287.52,1012,88,32,2.36,34,Clouds,0
287.52,287.49,287.52,287.52,1005,95,79,2.67,325,Clouds,0
298.52,298.21,298.52,298.52,1013,42,55,3.75,281,Clouds,0
301.52,301.64,301.52,301.52,1023,46,12,5.31,268,Clouds,0
293.52,293.39,293.52,293.52,1019,68,26,4.05,341,Clouds,0
294.52,293.81,294.52,294.52,1008,42,7,4.96,41,Clear,0
289.52,289.72,289.52,289.52,1010,96,2,2.36,308,Clear,0
290.52,289.96,290.52,290.52,1003,63,98,5.05,339,Rain,0
289.52,289.38,289.52,289.52,1006,83,100,1.25,311,Clouds,0
293.52,293.54,293.52,293.52,1008,74,29,2.73,350,Clouds,0
293.52,292.79,293.52,293.52,1029,45,0,3.18,334,Clear,0
291.52,290.93,291.52,291.52,1034,58,94,1.41,137,Clouds,0
287.52,287.47,287.52,287.52,1002,94,30,2.95,267,Clouds,0
286.52,286.21,286.52,286.52,1028,88,16,1.78,67,Clouds,0
299.52,299.52,299.52,299.52,1018,36,52,7.01,353,Clouds,0
288.52,287.52,288.52,288.52,1031,54,2,2.89,120,Clear,0
295.52,295.54,295.52,295.52,1008,66,100,2.04,209,Clouds,0
305.52,308.21,305.52,305.52,1014,50,9,2.6,202,Clear,0
285.52,284.93,285.52,285.52,1006,81,45,3.01,283,Clouds,0
289.52,289.17,289.52,289.52,1024,75,10,2.22,222,Clear,0
298.52,299.31,298.52,298.52,1002,84,31,3.42,212,Clouds,0
292.52,291.53,292.52,292.52,1031,39,0,2.81,21,Clear,0
288.52,288.33,288.52,288.52,1004,85,88,2.66,320,Clouds,0
287.52,287.55,287.52,287.52,1006,97,60,2.44,62,Clouds,0
292.52,292.63,292.52,292.52,1012,81,100,2.45,310,Clouds,0
295.52,295.01,295.52,295.52,1003,46,56,3.99,5,Clouds,0
300.52,300.66,300.52,300.52,1013,46,99,1.62,71,Clouds,0
292.52,292.0,292.52,292.52,1005,57,61,6.31,41,Clouds,0
293.52,293.44,293.52,293.52,1006,70,100,1.92,309,Clouds,0
283.52,282.15,283.52,283.52,1032,59,0,1.15,177,Clear,0
284.52,283.75,284.52,284.52,1007,78,89,2.55,357,Clouds,0
289.52,289.07,289.52,289.52,1019,71,4,1.87,186,Clear,0
291.52,291.55,291.52,291.52,1012,82,0,2.18,271,Clear,0
293.52,293.75,293.52,293.52,1012,82,50,2.37,268,Clouds,0
294.52,294.41,294.52,294.52,1008,65,98,2.46,75,Clouds,0
287.52,287.55,287.52,287.52,1006,97,75,2.57,69,Clouds,0
294.52,294.8,294.52,294.52,1014,80,50,2.3,146,Clouds,0
290.52,290.01,290.52,290.52,1005,65,100,1.82,298,Clouds,0
306.52,309.32,306.52,306.52,1014,47,10,2.68,209,Clear,0
284.52,283.54,284.52,284.52,1030,70,13,1.42,350,Clouds,0
290.52,289.41,290.52,290.52,1005,42,34,5.15,339,Clouds,0
289.52,289.28,289.52,289.52,998,79,28,0.44,1,Clouds,0
287.52,287.39,287.52,287.52,1002,91,91,3.18,256,Clouds,0
286.52,285.87,286.52,286.52,1007,75,92,2.45,354,Clouds,0
291.52,290.74,291.52,291.52,1009,51,88,5.04,306,Clouds,0
289.52,289.2,289.52,289.52,1019,76,5,1.29,157,Clear,0
299.52,299.52,299.52,299.52,1014,71,91,2.74,138,Clouds,0
285.52,284.85,285.52,285.52,1010,78,100,2.37,314,Clouds,0
292.52,291.58,292.52,292.52,1013,41,0,6.16,322,Clear,0
295.52,294.94,295.52,295.52,1028,43,89,3.77,144,Clouds,0
283.52,282.73,283.52,283.52,1031,81,0,1.91,46,Clear,0
291.52,291.03,291.52,291.52,1008,62,99,2.95,295,Clouds,0
288.52,288.54,288.52,288.52,1006,93,46,3.5,74,Clouds,0
288.52,288.25,288.52,288.52,1006,82,100,4.96,317,Clouds,0
291.52,291.74,291.52,291.52,1006,89,50,1.13,22,Clouds,0
291.52,290.9,291.52,291.52,1013,57,57,0.84,313,Clouds,0
297.52,297.71,297.52,297.52,1023,65,54,2.87,286,Clouds,0
296.52,295.96,296.52,296.52,1025,40,42,3.16,324,Clouds,0
289.52,288.94,289.52,289.52,1015,66,100,2.1,353,Clouds,0
295.52,295.54,295.52,295.52,1013,66,100,2.61,256,Clouds,0
295.52,295.2,295.52,295.52,1026,53,95,3.41,27,Clouds,0
295.52,294.94,295.52,295.52,1028,43,5,3.49,339,Clear,0
289.52,288.81,289.52,289.52,1015,61,15,2.38,312,Clouds,0
293.52,293.18,293.52,293.52,1006,60,100,0.97,323,Clouds,0
290.52,290.3,290.52,290.52,998,76,31,0.41,69,Clouds,0
287.52,287.39,287.52,287.52,994,91,100,5.48,331,Clouds,0
290.52,290.14,290.52,290.52,1027,70,1,1.67,36,Clear,0
286.52,285.84,286.52,286.52,1029,74,13,1.9,299,Clouds,0
291.52,291.34,291.52,291.52,1006,74,94,1.14,318,Clouds,0
300.52,300.59,300.52,300.52,1020,45,3,4.22,359,Clear,0
293.52,293.75,293.52,293.52,997,82,31,4.18,260,Clouds,0
292.52,292.13,292.52,292.52,1027,62,100,0.8,303,Clouds,0
295.52,295.61,295.52,295.52,1007,69,88,2.38,342,Clouds,0
291.52,291.11,291.52,291.52,999,65,76,0.96,272,Clouds,0
297.52,297.74,297.52,297.52,1005,66,98,2.76,303,Clouds,0
288.52,288.44,288.52,288.52,1003,89,100,3.32,325,Clouds,0
291.52,290.95,291.52,291.52,1018,59,0,6.49,6,Clear,0
288.52,288.59,288.52,288.52,1009,95,0,2.54,305,Clear,0
290.52,290.69,290.52,290.52,1015,91,51,0.75,299,Clouds,1
289.52,289.04,289.52,289.52,1026,70,9,1.62,346,Clear,0
294.52,294.41,294.52,294.52,1028,65,88,2.31,325,Clouds,0
299.52,299.52,299.52,299.52,1027,48,41,2.51,327,Clouds,0
293.52,294.04,293.52,293.52,1000,93,96,3.19,191,Clouds,0
300.52,299.94,300.52,300.52,1017,33,50,6.76,354,Clouds,0
291.52,291.32,291.52,291.52,1009,73,49,1.66,311,Clouds,0
295.52,295.27,295.52,295.52,1003,56,9,4.66,293,Clear,0
296.52,296.11,296.52,296.52,1017,46,0,3.5,190,Clear,0
299.52,299.52,299.52,299.52,1012,57,72,2.59,17,Clouds,0
290.52,289.75,290.52,290.52,1032,55,18,4.0,142,Clouds,0
288.52,288.02,288.52,288.52,1014,73,14,4.59,16,Clouds,0
292.52,292.37,292.52,292.52,1027,71,54,2.06,297,Clouds,0
291.52,291.87,291.52,291.52,999,94,54,3.27,210,Clouds,0
289.52,289.17,289.52,289.52,1018,75,0,5.87,358,Clear,0
288.52,288.54,288.52,288.52,1002,93,100,4.03,314,Rain,1
292.52,292.08,292.52,292.52,1011,60,99,2.27,347,Clouds,0
286.52,285.71,286.52,286.52,1010,69,91,3.08,311,Clouds,0
292.52,292.6,292.52,292.52,1014,80,86,1.61,350,Clouds,0
295.52,295.09,295.52,295.52,1018,49,4,4.33,62,Clear,0
281.52,281.52,281.52,281.52,1031,58,0,0.96,160,Clear,0
289.52,289.25,289.52,289.52,1024,78,8,2.24,220,Clear,0
288.52,287.84,288.52,288.52,1009,66,100,5.14,63,Clouds,0
291.52,291.14,291.52,291.52,1023,66,21,2.27,328,Clouds,0
288.52,288.54,288.52,288.52,1008,93,100,2.64,231,Rain,1
307.52,310.38,307.52,307.52,1014,44,9,5.03,161,Clear,0
294.52,294.64,294.52,294.52,1011,74,37,3.64,269,Clouds,0
288.52,288.41,288.52,288.52,1002,88,100,6.02,310,Rain,1
297.52,297.08,297.52,297.52,1028,41,10,2.67,47,Clear,0
289.52,288.94,289.52,289.52,1014,66,0,1.67,4,Clear,0
291.52,290.93,291.52,291.52,1028,58,72,3.63,311,Clouds,0
293.52,294.15,293.52,293.52,1005,97,100,3.44,51,Rain,0
294.52,293.89,294.52,294.52,997,45,56,1.56,275,Clouds,0
291.52,291.03,291.52,291.52,1019,62,3,1.92,30,Clear,0
291.52,290.85,291.52,291.52,1006,55,51,4.97,29,Clouds,0
299.52,299.52,299.52,299.52,1023,64,22,5.06,12,Rain,0
299.52,299.52,299.52,299.52,1013,32,32,2.46,28,Clouds,0
297.52,297.58,297.52,297.52,1006,60,100,1.72,285,Clouds,0
299.52,299.52,299.52,299.52,1018,67,59,4.66,352,Clouds,0
288.52,287.84,288.52,288.52,1032,66,19,2.73,136,Clouds,0
287.52,287.55,287.52,287.52,991,97,100,1.87,314,Rain,0
294.52,294.36,294.52,294.52,1028,63,14,2.7,73,Clouds,0
297.52,297.11,297.52,297.52,1014,42,87,3.44,287,Clouds,0
287.52,287.36,287.52,287.52,1014,90,28,3.29,4,Clouds,0
288.52,288.33,288.52,288.52,1020,85,36,1.05,326,Clouds,0
290.52,289.72,290.52,290.52,1029,54,1,3.06,51,Clear,0
289.52,289.43,289.52,289.52,1008,85,100,2.61,43,Clouds,0
293.52,293.34,293.52,293.52,1006,66,100,0.95,282,Clouds,0
297.52,297.5,297.52,297.52,1006,57,85,2.34,330,Rain,1
292.52,292.24,292.52,292.52,1022,66,0,2.13,4,Clear,0
288.52,288.12,288.52,288.52,1026,77,3,0.93,0,Clear,0
299.52,299.52,299.52,299.52,1011,66,4,4.86,150,Clear,0
298.52,298.65,298.52,298.52,1019,59,2,2.84,339,Clear,0
303.52,308.59,303.52,303.52,1009,68,68,2.86,170,Clouds,0
287.52,287.23,287.52,287.52,1028,85,4,1.54,62,Clear,0
285.52,284.46,285.52,285.52,1025,63,66,2.64,251,Clouds,0
294.52,294.54,294.52,294.52,1020,70,2,2.98,15,Clear,0
291.52,291.32,291.52,291.52,1020,73,95,2.97,280,Clouds,0
290.52,290.19,290.52,290.52,1005,72,100,4.23,331,Clouds,0
291.52,291.27,291.52,291.52,1009,71,97,3.6,261,Clouds,1
288.52,287.71,288.52,288.52,1031,61,0,1.45,24,Clear,0
285.52,285.16,285.52,285.52,1029,90,4,1.95,59,Clear,0
288.52,288.46,288.52,288.52,1003,90,98,2.34,332,Clouds,0
292.52,292.97,292.52,292.52,999,94,92,3.15,189,Clouds,0
292.52,292.39,292.52,292.52,1002,72,97,3.83,352,Clouds,0
291.52,291.48,291.52,291.52,1005,79,100,2.49,96,Clouds,0
291.52,291.32,291.52,291.52,1006,73,96,1.26,304,Clouds,0
294.52,294.25,294.52,294.52,1005,59,75,2.6,332,Clouds,1
299.52,299.52,299.52,299.52,1017,40,66,0.77,299,Clouds,0
285.52,284.9,285.52,285.52,1035,80,10,1.1,86,Clear,0
286.52,286.03,286.52,286.52,1005,81,96,4.58,296,Clouds,0
290.52,290.09,290.52,290.52,1027,68,100,1.17,16,Clouds,0
304.52,307.29,304.52,304.52,1011,54,22,4.58,182,Clouds,0
286.52,286.26,286.52,286.52,1016,90,0,2.47,323,Clear,0
288.52,287.55,288.52,288.52,1025,55,63,3.97,260,Clouds,0
287.52,287.47,287.52,287.52,992,94,100,6.55,340,Clouds,0
296.52,295.96,296.52,296.52,1008,40,9,4.86,37,Clear,0
286.52,286.29,286.52,286.52,1006,91,100,4.38,311,Clouds,0
289.52,289.22,289.52,289.52,1031,77,19,2.65,136,Clouds,0
299.52,299.52,299.52,299.52,1017,39,75,1.44,283,Clouds,0
297.52,297.66,297.52,297.52,1006,63,12,2.32,303,Clouds,0
294.52,294.15,294.52,294.52,1012,55,95,1.83,63,Clouds,0
295.52,296.29,295.52,295.52,1018,95,86,5.18,331,Clouds,0
298.52,298.84,298.52,298.52,1008,66,83,3.86,6,Clouds,0
291.52,291.5,291.52,291.52,1003,80,20,4.71,285,Clouds,0
288.52,288.33,288.52,288.52,1012,85,97,4.01,4,Clouds,0
287.52,286.4,287.52,287.52,1031,53,5,2.05,143,Clear,0
285.52,285.08,285.52,285.52,1003,87,35,4.98,318,Clouds,0
296.52,296.61,296.52,296.52,1014,65,8,1.99,48,Clear,0
296.52,296.22,296.52,296.52,1028,50,0,1.34,265,Clear,0
287.52,287.02,287.52,287.52,1006,77,100,2.49,318,Clouds,0
292.52,292.24,292.52,292.52,1015,66,79,2.64,33,Clouds,0
